store_nbr,product_nbr,tickets,sales,quantity_dimless
4,958553,378,523275,623
13,311991,32,59094,42
10,859140,129,613800,149
0,925667,862,10707686,874
15,990278,25,35948,29
16,599624,18,74705,23
17,739513,109,236475,135
0,1051692,645,1047497,837
16,955088,26,29352,29
6,528310,415,411498,430
5,926335,21,18060,23
10,298219,174,425787,192
4,296093,205,134131,288
0,579707,2083,4323972,2156
6,916712,521,497553,485
15,292989,110,396103,123
11,290521,542,613628,704
19,6367,804,844374,984
5,770596,994,1314140,1130
13,268974,127,136263,142
17,298191,2639,1488015,2246
11,2965,2118,1055237,1952
13,759,138,260151,150
9,968796,3,20142,3
12,291389,251,201538,334
4,733209,72,240924,72
15,11413,5273,10891365,6461
16,842392,842,856330,965
11,5811,1306,1114058,1519
0,626770,107,131648,176
16,985477,60,69251,77
3,344689,1,832,1
2,713635,336,383255,366
11,713199,46,198628,56
2,287421,82,120681,99
0,3733,305,1345710,449
12,4599,282,692642,287
2,971896,32,42921,37
16,864658,146,69567,159
13,757172,343,2501790,445
14,294749,80,237424,88
15,320615,173,266837,179
15,316877,716,1672548,976
14,4579,208,344623,212
5,921027,71,184484,100
3,913786,63,291332,66
8,533523,2,3950,2
0,917480,16,75518,16
6,654968,112,163035,129
5,711741,8,9560,8
15,819636,9,11088,11
10,286691,691,812170,809
16,955021,102,94080,112
0,1433,173,373899,228
5,818313,252,621871,304
6,534852,11,25784,11
9,300765,194,153196,231
15,279057,16,27130,16
18,596705,2151,974873,2342
4,817329,78,130494,78
0,710798,290,313925,387
9,743666,62,104385,64
8,298161,14,13312,16
2,135914,705,535872,743
10,824698,1,1160,1
17,737947,11,26397,12
2,934481,62,79800,95
2,848732,467,622465,535
5,926299,37,23436,39
0,3895,5924,9953227,7533
6,960475,34,71898,46
9,941089,56,51484,62
16,593109,121,436613,126
3,770892,49,62525,50
11,958727,396,743618,336
11,292807,27,72472,28
14,546023,23,23887,48
5,839392,15,64617,16
11,542256,84,59549,79
17,547731,542,800125,560
2,533817,91,157168,94
6,972908,10,13436,11
5,318545,179,358493,233
0,957082,13,134320,16
11,371659,1278,1126913,1429
10,667071,58,43046,75
15,616417,152,436468,160
4,539561,258,227136,273
0,992019,49,89332,52
2,860765,329,261061,462
8,850785,10,30415,11
9,901629,231,178193,251
1,870901,17,57010,18
5,291823,1456,1572728,1710
13,291259,317,371607,430
10,701527,55,194712,60
0,858682,51,28768,58
6,736865,133,70065,170
19,296377,141,82425,175
3,317441,550,674982,596
10,269700,457,287015,480
3,630886,231,528339,241
4,503657,165,373197,177
15,630583,456,506829,478
2,887706,79,331660,80
2,821295,90,140909,98
0,965381,57,65988,62
5,11114,18393,39242428,27096
12,702339,142,187800,150
11,562992,116,190239,119
8,882603,16,31768,19
10,960556,1,832,1
15,824938,6234,5908389,7202
1,287831,228,286916,233
15,442258,160,435511,167
10,314565,18,75628,20
0,2435,3116,3633882,3812
14,5221,42,66200,60
18,937924,115,23352,139
11,5925,637,915332,847
13,961719,187,465042,224
3,282155,94,127201,118
10,822480,148,2157486,154
6,968039,6,35278,6
11,997605,91,255055,148
16,663276,189,134662,173
4,604595,419,376918,334
16,574202,28,12637,31
13,291631,141,805047,146
0,962269,110,161560,185
9,750342,3,8043,3
11,292139,368,357744,539
10,962968,113,511381,127
6,882513,68,269032,62
10,589768,636,1362604,754
17,938962,1144,373952,1406
15,298045,397,676671,442
15,2313,1778,1981552,2073
13,640331,32,56080,46
0,312637,63,86322,100
11,270798,16,43704,18
9,926569,107,291508,116
3,864658,256,134957,305
10,825891,1409,1545087,1787
6,883188,61,127688,94
3,298229,2429,2116660,2600
16,996459,409,593568,648
14,299083,1066,841774,1148
11,739306,355,565380,385
0,920311,17,16776,17
9,270832,78,110741,87
2,316395,1280,1994186,1877
4,2297,1553,1653435,1780
17,298985,216,533918,224
13,574618,19,16800,17
8,284419,3,4764,3
17,614794,236,411429,251
10,991617,6,10032,6
15,977771,361,337450,402
15,1001072,10,50241,13
17,670987,273,429761,312
16,320245,36,136209,36
9,288387,135,368286,156
5,965557,176,699721,177
15,294493,213,291560,229
11,911573,20,8936,27
6,961057,124,275141,131
0,933169,815,963724,1054
2,414652,210,150508,199
9,736869,53,30289,71
9,2231,1625,1294969,1829
13,308485,20,111952,20
2,874358,9,37788,9
16,734732,1126,1356461,1460
11,750075,172,219351,210
0,4223,6940,9007037,8052
19,6169,107,117047,110
10,699313,181,1830435,206
16,3257,669,3585647,979
6,5779,233,331230,417
5,851758,205,423458,213
15,334184,653,938792,868
2,941366,2,2925,2
13,768601,84,128104,89
13,930624,427,486264,437
9,959435,63,352380,70
6,279607,346,684143,427
11,287519,29,102699,39
4,878203,140,111268,144
2,802544,22,102421,29
6,291301,27,158598,27
18,298097,216,193913,365
5,286279,1713,1620553,1651
16,3145,108,256542,110
6,770596,688,1021307,874
5,983620,238,365509,292
12,886509,14,32946,20
13,958131,212,298488,359
9,982179,308,134415,551
13,630940,22,132043,23
3,359541,68,81000,81
18,10690,990,783874,1495
10,684200,38,75954,42
15,585334,231,756339,292
16,715200,31,93550,38
0,287839,28,11468,47
5,879811,23,151164,24
9,339,80,179213,83
19,658579,55,150780,60
16,814965,117,175488,122
3,833474,149,604712,157
3,937731,941,809501,1341
5,989720,95,92719,108
17,473930,353,501891,358
6,859670,91,213331,123
0,289977,491,884187,529
5,297283,1165,878867,1635
17,1000845,943,2479320,1090
16,1040872,10223,10192532,12252
3,930744,118,189367,224
16,1989,6834,8800650,7818
13,813704,57,120384,72
10,996401,51,34008,55
10,296583,36,105808,48
9,941166,75,66056,80
17,550179,62,22258,68
9,569693,493,1419495,514
9,620329,79,92887,86
10,996237,23,48731,41
6,877615,35,244299,35
3,954688,113,191748,126
6,631258,55,110582,47
6,971858,118,134998,141
13,328686,991,1248423,1117
13,477004,121,120684,129
14,437435,14,20828,17
8,1773,4,6016,4
16,869821,204,531028,262
4,949155,253,345908,354
15,7793,115,84293,135
0,519954,37,100315,42
17,539508,45,58410,57
11,971968,759,1604938,958
10,468939,401,818580,609
10,859654,262,657415,263
17,907954,1677,3424827,2508
10,135914,649,519011,687
17,953485,102,179668,106
4,972090,70,174428,82
6,290201,397,499756,541
13,11413,6976,20444721,12168
9,904753,112,292062,120
15,986613,58,148267,59
3,986169,9,30210,10
4,711078,655,1255873,710
18,881712,33,27224,41
2,881343,233,171656,259
16,634400,119,255664,127
18,5381,223,136083,429
6,768559,359,414641,415
11,322717,186,236024,216
5,308891,23,79656,24
10,962125,448,3502340,475
1,954696,8,33223,8
5,933357,54,140406,58
0,377363,397,1440789,418
1,281659,136,318939,160
13,291879,78,111000,84
0,314127,35,132664,33
7,1069855,18,16300,20
17,884148,10,36883,11
2,941168,119,99144,123
13,843693,574,129800,649
6,279261,330,167059,359
4,511,120,140173,144
16,813516,5,14286,5
10,917190,75,45293,79
6,279357,373,841887,466
4,916352,229,292530,266
6,298053,200,572805,319
13,882265,72,31258,88
10,321795,7,10030,12
0,320921,694,1403351,699
15,283021,37,298802,37
5,731301,45,63707,47
4,300833,188,653803,205
13,405377,64,371175,75
3,770592,717,2171783,733
4,515134,3,13740,3
3,1005972,156,286981,188
15,291509,1,4506,1
0,521945,54,191164,62
10,749060,6,6854,6
6,1015804,22,153349,41
4,767562,669,1064577,833
0,266008,28,91371,28
9,5551,56,62288,68
3,971786,6,58765,7
0,946815,45,167758,46
11,997684,109,163937,131
2,471164,33,14715,37
16,320137,276,806131,279
17,561740,61,96256,64
10,952931,17,45234,18
13,307141,625,1703458,709
6,759208,6,15102,6
3,310795,550,556554,561
2,518281,659,930802,679
11,266316,58,372421,75
3,645562,1441,1758865,1600
16,835922,5,40284,6
13,989722,34,30652,36
3,287313,385,478361,458
15,843597,159,424386,161
8,972132,6,7008,6
2,299545,243,337754,336
2,736885,52,92176,52
9,884847,544,1126698,575
2,324916,171,173772,190
17,5889,1268,1040282,1310
7,996255,2,3756,2
16,344591,1666,1818197,2267
10,990876,89,60642,140
6,910540,409,663543,471
6,904923,284,333446,300
4,16687,55,104509,75
10,825034,657,597768,733
0,755183,205,118422,320
0,711603,72,108528,76
0,941172,446,406272,498
9,742373,283,355835,373
6,774656,117,220845,131
11,296199,4564,1699693,6457
5,11061,414,774884,443
16,880031,28,34125,28
0,924021,17,16800,20
1,327664,1943,1226688,2280
12,999502,3,2740,5
4,955819,10,24750,10
4,591654,963,2124747,1234
17,292955,19,15640,19
2,810478,8,37997,8
15,984226,10,34363,11
2,1056178,88,210301,91
10,296661,231,1139120,369
6,852886,432,502332,521
17,281417,619,612503,804
0,656092,63,101416,63
15,288241,33,125258,38
4,338287,38,108711,44
7,618695,78,213369,81
5,1018210,29,71160,30
10,296617,1211,2042821,1238
17,810364,55,34220,59
5,884392,13,113335,13
9,298265,207,456934,226
2,903155,55,68292,63
10,927681,82,278359,97
11,737932,25,77945,25
3,605,4679,1905437,6340
15,937578,8,14384,8
5,679387,151,499091,154
15,1009995,6,35244,6
17,993844,81,161086,83
3,11439,2451,3286317,2935
0,320571,189,459698,219
17,640293,18,41860,20
7,5389,1100,707924,1459
18,723408,12,38292,12
15,880429,511,816357,523
6,438058,31,90676,32
9,3361,1476,908976,2060
15,960819,47,78584,47
14,887360,174,335273,176
15,877621,14,171312,14
2,598052,573,548412,642
5,5753,50,60480,96
5,966465,1944,3589519,2160
15,3459,632,274832,946
18,829092,163,250172,176
5,634249,126,566902,163
9,513868,179,173987,196
16,917170,872,1318001,979
3,298479,434,1436086,479
9,996311,22,35056,28
0,533181,403,243989,720
13,283021,85,695437,85
9,269302,166,136968,161
11,807074,519,3206142,598
16,990256,12,56665,12
11,751454,131,223561,136
9,298943,81,1142820,84
10,923015,8,50798,11
17,933099,62,110628,63
10,300953,2429,1516749,3349
9,1069857,46,19015,51
0,628238,334,911708,341
3,883902,15,44325,15
14,916176,25,64169,25
13,544670,745,605051,817
15,1481,511,1409370,554
6,996299,4,6720,5
0,961433,8,5652,12
17,736113,149,380926,182
4,1307,61,71048,107
5,690811,53,185925,59
5,489745,100,244410,105
4,937187,1,5538,1
4,302529,12,15130,15
0,738556,564,397978,861
3,442498,22,167088,28
15,267776,9,21777,9
17,941200,4315,15692137,4630
4,11511,858,1031792,894
15,269302,139,92783,220
13,944433,2549,8875164,3532
10,858487,21,54257,30
3,880475,13,43589,13
5,996087,15,16952,24
7,464768,1325,863044,1972
15,541096,26,118901,30
6,869825,126,342766,164
19,660331,46,43176,71
14,4559,112,99370,112
11,950059,41,155672,56
6,7121,4,12704,4
4,281475,43,98959,43
14,349769,13,17713,13
4,674512,261,738857,287
11,285523,32,38404,45
3,269656,444,732543,495
9,299995,60,256568,126
17,722217,3107,18412881,3724
1,940497,41,91434,42
4,760418,44,253264,44
10,280899,861,1258686,1284
11,442498,24,164603,27
0,355145,40,371934,40
2,511,106,131721,136
5,760530,1409,1292924,1473
2,914982,29,102034,30
1,1000819,95,79052,125
17,318717,26,57212,28
3,983790,59,146005,69
3,8425,31,20880,36
0,815091,5,16765,5
9,464768,1697,1220337,1411
16,996185,11,8976,12
10,11413,5128,13058013,7766
12,336832,24,22737,33
16,962473,11,39446,12
5,708422,1027,1008384,1097
9,268856,132,101122,219
6,640333,34,142377,59
5,648078,109,338170,122
6,320929,1527,4380137,1564
16,5203,102,199240,132
2,497488,47,89327,60
13,802488,17,18480,22
16,905239,8,22120,8
9,901728,29,45874,32
16,422579,47,166372,48
16,296547,65,81745,74
2,330886,4,6260,5
10,951113,26,301922,28
13,770604,1004,1434499,1240
8,903161,14,15000,15
16,838032,4213,3505106,5972
11,769720,520,4494294,521
0,825221,94,68590,113
18,707,27,25002,28
9,876080,11,205842,11
5,694936,1272,1642288,1552
15,906508,1241,1931233,1875
0,984814,59,36934,76
5,876369,1457,2861703,1881
2,926253,2,1680,2
18,122934,25,71187,21
5,744119,498,684715,582
9,426164,1798,1777329,2072
11,409526,128,730080,159
13,662992,32,28288,34
3,883892,25,293163,32
1,1015051,87,76440,91
4,874252,209,266818,261
4,763042,827,927537,1006
7,369025,20,11268,30
3,5337,1477,4122933,1554
0,390972,1021,2754932,1070
15,718313,520,402429,555
3,1001900,53,581041,72
13,992305,233,273603,237
6,5809,380,926254,460
17,617433,210,365269,240
11,989404,10,41930,10
5,881862,660,1094506,745
6,972557,553,433856,709
13,802528,1858,430216,2462
3,473810,71,144683,76
9,489540,30,15357,32
4,890512,52,833131,46
5,493,961,1870853,1164
8,849794,61,137016,72
3,986879,12,32669,13
15,1401,323,2832123,349
11,377862,140,360906,150
3,962972,195,174846,172
13,768451,161,174056,195
5,731061,236,437661,280
2,764999,44,48089,64
4,410206,5,7940,5
4,293933,2067,1616241,3162
10,770256,1146,2067671,1477
6,291389,515,597427,493
6,958631,234,158075,292
0,713989,86,163760,89
3,598799,416,384831,450
15,968005,22,91995,22
0,937414,189,98882,216
10,283153,919,746421,963
0,915717,10,47044,10
1,12145,1221,1472710,1518
7,963473,201,315245,211
3,962211,172,418722,262
9,10703,2384,2529398,2648
2,266906,184,102462,293
10,802546,65,267702,75
0,952749,24,115791,25
15,870757,717,869409,960
11,972870,37,25509,47
16,2077,8547,14004286,10366
8,473934,8,11360,8
7,11899,56,188181,57
4,946637,1516,1980608,1894
8,683239,2,5362,2
2,1016355,16,36976,16
5,992595,41,132495,49
13,321763,26,190945,26
3,749849,1161,1189419,1227
3,978502,18650,31015100,20544
6,906760,30,46389,44
9,740652,78,569253,84
3,316877,1719,4064836,2279
15,985357,74,96476,89
3,955019,620,9635896,634
2,281923,120,144324,122
4,733205,61,50722,70
11,821615,43,92388,50
5,301809,34,68516,35
10,958009,41,346760,43
13,291971,1585,1704500,2866
11,347799,10,54768,11
13,287399,67,89416,73
5,5531,370,1484603,519
10,802538,41,168178,47
2,2787,1406,1485770,1590
3,987175,397,793576,427
11,708422,116,107302,126
6,298205,2757,1778146,2750
19,2063,677,1612675,730
11,349,290,758669,320
13,331150,375,1815281,784
6,992973,86,303340,87
16,991435,316,321399,420
7,916226,3043,851145,5388
3,926417,2,6706,2
3,497504,93,180719,121
13,296705,4018,1230494,4886
15,297707,24,43786,35
14,536718,431,421197,478
15,497212,23,37552,25
0,839392,11,40218,14
11,1018827,93,141019,168
5,298775,2064,1539598,3131
10,736879,82,143046,85
5,822518,10,16810,10
17,1455,219,826663,255
5,862199,1264,1412397,1513
17,11354,45,67428,45
8,338511,7,67140,10
10,713903,901,1472775,1483
10,283171,233,159126,253
13,301603,19,245196,21
9,937177,158,94795,190
2,950519,79,205656,123
2,751916,153,179462,164
18,937173,53,29928,61
5,622821,5,8166,6
13,609734,109,188936,113
4,859632,108,226717,114
6,966713,5,47883,5
1,490524,35,120295,35
2,355097,622,322701,682
19,830135,164,475207,198
9,997,63,126985,63
9,691528,134,323809,162
13,281401,69,185632,77
4,961641,595,629009,749
17,976043,423,534139,636
12,939256,306,207890,372
4,603655,69,513405,75
6,740149,548,593780,699
15,643543,651,494349,680
2,1008631,24,31080,37
3,1015102,142,426837,165
3,903781,414,818682,427
17,292383,29,96251,29
5,282229,598,1703533,707
10,292467,127,474367,142
9,488213,118,142647,126
3,920957,2277,3233176,2562
9,347911,99,127000,127
11,284191,433,363457,457
10,599800,17,11911,23
4,337891,107,171225,110
17,972751,115,120960,168
19,371,499,525655,513
17,462519,6,82003,6
16,562816,27,65459,27
5,955813,127,426863,139
0,903021,79,242744,82
4,326596,4,3008,5
15,848914,13,29767,13
11,902767,200,215644,222
10,280923,100,270105,103
11,747912,69,195138,72
5,3879,8531,11900040,10212
13,998836,843,1303326,1179
0,566198,88,179774,88
5,645668,79,61782,89
0,991649,11,74198,11
14,5981,33,74174,41
13,628466,869,2021046,906
5,937920,34,19750,50
6,436845,20,103970,20
9,966461,77,134320,94
17,5381,260,140664,332
6,920951,12,46452,12
17,294727,266,477155,286
0,426164,8135,7750085,9182
10,325808,609,686280,662
19,4387,4778,3058424,6182
6,861126,1811,1604805,2558
11,995366,13,38299,13
6,331188,1,1706,1
0,981715,3,6260,5
17,962972,34,15540,88
12,1157,98,301513,105
10,992599,62,611014,79
2,828471,3274,5901259,3516
14,825685,182,115336,209
13,3311,3027,2647351,4013
9,984462,8,51138,14
15,308241,1229,1172826,2360
3,712146,31,244791,41
10,846340,45,50062,58
1,2161,711,641201,817
16,857797,8,38587,8
6,4511,258,1566552,247
13,986881,31,27456,33
15,660801,9,7320,9
2,963481,724,774289,926
17,949451,20,63595,23
6,505075,468,2210072,713
10,992583,57,72525,63
17,884885,94,99910,119
9,831812,266,603372,274
17,9555,1988,558132,2417
10,804872,413,775769,451
17,890794,5,10295,5
10,938502,146,80757,199
9,804236,30,158692,42
0,769822,146,1643675,114
6,874540,21,71468,27
15,713399,7,63805,7
5,324892,373,819439,414
16,711088,156,111188,178
5,740884,31,93738,32
17,649066,20,49494,21
5,711330,76,116793,79
5,861304,385,257138,401
6,1007874,902,1019644,1215
3,5633,2214,11177032,2448
6,674620,117,576567,121
3,3475,1066,1424174,1384
8,602265,38,156909,60
0,284221,1,2261,1
13,916150,11,16276,13
11,962263,96,474737,163
19,5815,364,753754,394
4,642816,102,237090,104
2,497688,1130,1399588,1192
2,283969,382,314093,514
19,124394,48,159677,49
15,268306,66,171727,89
5,996688,143,215608,163
6,293185,164,478432,178
0,573372,1561,2222705,1873
3,329946,8,10040,10
18,674650,9,34200,9
11,805821,4,16104,4
3,933439,218,231157,336
15,5811,977,778807,1059
0,292721,2,7378,2
5,825651,77,187672,78
15,823004,202,434701,242
9,913219,21,19270,23
13,327644,1558,1922319,1694
0,938740,31,157959,34
10,807120,139,277318,166
2,882750,135,274917,140
3,427136,298,624080,342
11,291287,5,8360,5
9,1018869,201,796365,215
1,502298,883,2783964,1011
9,932017,96,154876,97
4,12335,897,1021294,1041
3,1016197,11,10080,12
2,329538,682,2435879,1061
9,930696,5,12565,5
16,884176,60,201180,60
9,967907,1,3353,1
10,317941,95,91586,104
10,877623,78,949124,78
4,870215,21,93081,23
5,420697,25,35484,27
3,933355,88,251480,102
3,292247,401,954114,484
9,311545,58,736920,66
17,728148,162,219749,169
9,286391,41,27262,46
3,526568,694,1299815,737
6,809360,114,89312,231
3,5671,3883,6975320,4703
15,203846,1013,2729400,1013
5,901001,116,467301,117
15,728154,10,30824,10
6,839406,1,2521,1
5,771314,357,587259,691
8,3755,33,40880,35
16,542510,48,32480,56
16,953485,124,228340,131
10,294901,69,724829,79
10,294909,497,1099840,514
0,296973,294,167427,363
9,979802,9,41146,9
7,971794,5,7512,6
0,860063,136,167305,190
10,270746,129,601293,183
0,654962,267,360410,295
13,913660,18,57447,19
14,939863,856,430548,960
4,949813,336,410115,340
8,279107,24,33852,26
11,262046,16,9340,19
6,802542,2,7546,2
3,923181,146,354263,152
15,831838,75,58344,78
11,954702,18,95344,19
15,917282,13,22600,14
11,972090,268,692197,346
3,936679,693,368090,1023
16,970580,77,184136,86
8,294043,14,6443,19
10,955708,283,297520,322
6,745526,66,48856,90
4,922843,39,21228,47
0,1008203,1,1504,1
5,270882,550,518251,671
12,5915,1809,3213503,2214
0,901260,100,252958,101
16,844408,19,47395,21
9,986679,11,23476,14
13,4387,3688,2962039,6276
3,282793,287,368989,303
4,1001900,19,234193,30
6,4233,327,609945,410
9,1014784,1285,1638976,1952
13,806222,192,132863,264
19,905313,4,20287,6
10,684070,257,682914,370
12,518279,145,235044,148
5,285961,58,88736,59
12,296671,20,26040,20
15,4523,177,871663,270
3,766374,270,493131,328
10,3363,3114,4701749,3601
10,1013272,18,17472,21
16,727336,16,59194,18
16,960965,13,60192,36
2,861228,808,580380,859
11,530962,109,36937,122
6,737985,25,80685,26
16,3501,47,114772,49
14,1047512,117,493000,124
3,285503,156,256324,195
13,665663,319,415344,313
3,6287,322,210931,366
5,648660,23,175977,25
4,993327,856,2051358,1026
0,596072,75,323008,75
0,1483,120,425410,155
16,941476,3,39766,4
3,971962,279,289794,344
1,554209,593,962500,602
9,330752,215,282889,215
10,295933,1984,867664,3189
13,937188,5,53740,5
16,296533,208,133980,290
3,810376,621,372225,642
12,689025,429,436342,436
13,850094,352,480221,384
13,276034,269,665100,338
3,970354,633,615620,733
8,292519,1,5118,1
